Review Text,Review,Recommends,Review Length,Review Type
One of the best and neat restaurant for Chinese and Thai food.,5,,62,Positive
"Enjoyed thoroughly the brilliant foods, great atmosphere went really well with our memorable get together.",5,,106,Positive
A very good chinese restaurant.one of the best in Dhaka,5,,55,Positive
This restaurant environment amazing and food quality good.Also service quality Best.,5,,84,Positive
"Superb atmosphere ,view and excellent food quality and svc .",5,,60,Positive
Probably the best environment and relaxing homely eating out in Dhaka,5,,69,Positive
Very nice food with rooftop view,4,,32,Positive
Dhonnobad Program and Dhonnobad Team is always be with you.,5,,59,Positive
Best Desi Chinese. Try out thai soup thick and wanton.,5,,54,Positive
Food is very delicious...love the environment...:),4,,50,Positive
Everything is well.... .....................................,5,,60,Positive
Good chinese restaurant. They have parking space,4,,48,Positive
A great restaurant where I can get delicious Chinese and Thai food.,5,,67,Positive
"Not that bad, average quality.",3,,30,Positive
Best Desi Chinese in the City :*,5,,32,Positive
Delicious food& Great hospitality!,5,,34,Positive
Good,3,,4,Positive
Awesome,5,,7,Positive
good food,5,,9,Positive
সপরিবারে delicious food �র taste নেয়ার জন�য অসাধারণ place! Old but more precious than Gold!,5,,141,Positive
Ami MD Sharif . apnader restaurant er onek call chole ashe amar kache . ar bole atataki sung garden . I really fed up because unnecessary call forever me.,5,,154,Positive
Was a beautiful place and enjoyed my breakfast and especially the coffee,,TRUE,72,Positive
Good and healthy food with good people.,,TRUE,39,Positive
"I like the spacious interior and the calm and quiet of the place. You can be by yourself , sipping on coffee and reading a book for as long as you want. The food is a 7 on 10, but I'm a big fan of their Tia Maria cake.",,TRUE,218,Positive
Food quality very satisfied and also atmosphere is very homely & romamtic also have separate smoking zone and parking facilities only two times i m visited gloria jeans gulshan 2 north,,TRUE,184,Positive
"So it was our good decision to have Seheri at Gloria Jean's Coffees Gulsha.Among all the food items, beef was the nicest.Best!!But the other items like Beef Vegetable,Dal Makhni,Shurma fish was just awesome. We loved it.Thank you. I guess its not necessary to say about the coffee.Because you guys are the best.",5,,311,Positive
My Friend Dr. Izzadin Kafi really liked the food here during his recent trip to Dhaka..,,TRUE,87,Positive
the interior was just so good ���,,TRUE,36,Positive
Nice one keep it up Iam full agree,,TRUE,34,Positive
"Bought a cup of Drip coffee today. Spilled the whole cup (table was a bit wobly but I did press on it) but the staff cleaned up the mess in less than 5 minutes and even gave me a replacement coffee for free. Thank to staff here!! You just got yourself a customer for life, thank you :)",4,,285,Positive
বাংলাদেশ আওয়ামী লীগের মনোনিত প�রথী কে নৌকায় ভোট দিন জয় বাংলা,,TRUE,159,Positive
"Definitely great place to meet up with friends, I would say the service has declined a bit. Food & beverage are pretty food depending what your ordering.",4,,153,Positive
"Everything is good. Good food, better service, good place with good environment. I am one of your fans Me & My hubby",5,,116,Positive
"Everything is good. Good food, better service, good place with good environment.",5,,80,Positive
It's not wow but okay in terms of service. Food is good. Overall not bad at all.,3,,80,Positive
Nice place for meetings and datings ��. Electricity tripping is too much which should be taken care of.,3,,107,Positive
It's the most favorite place for coffee . I feel like drinking coffee in my own house. Best place for hang out too.,5,,115,Positive
"Gloria jean's has always been my favourite. Specially coffee, and my all time favourite is caramel latte. The environment is also good.",5,,135,Positive
There should have been more options in the Iftar platter...,3,,59,Positive
"The environment, The foods, The staffs..... just excellent. Visit & enjoy with your beloved personnel..... once in life time....Thanks the team of Gloria Jean's.",4,,161,Positive
Loved their iftari platter. Specially the watermelon shake they served with it :),5,,81,Positive
"not only beter, Gloria Jeans Coffe I thin in Dhaka City no have any where in Bangladesh, wish best prosperities, .......for ever loong",5,,134,Positive
"Cute place, nice coffee, clean, and yummy desserts ���",5,,60,Positive
Amazing place and service ��,5,,32,Positive
Food is really good. Good place to hang out. Service is great.,5,,62,Positive
"Coffees is best, quality is very good & better service.",5,,55,Positive
Loved the service and iftaar food.. Awesome with budget..,5,,57,Positive
Good sehri and the best part is beef...,5,,39,Positive
Everything is good except serving time...serving takes too long .,4,,65,Positive
Very bad service review it sucks,3,,32,Positive
It’s awsome coffee shop i love it its always better,5,,53,Positive
Great Food,5,,10,Positive
foods are delicious...,5,,22,Positive
Love this place & foods �,5,,26,Positive
It’s good,4,,11,Positive
taste,5,,5,Positive
"Nice management,good environment",5,,32,Positive
Food is great,5,,13,Positive
Average,4,,7,Positive
Yummy,5,,5,Positive
Best,5,,4,Positive
���,5,,9,Positive
�,5,,3,Positive
Love sitting at the smoke zone � Probably the only crowd I can endure.,5,,72,Positive
"The environment, The foods, The staffs..... just excellent. Visit & enjoy with your beloved personnel..... once in life time....Thanks the team of Gloria Jean's.",5,,161,Positive
"I am one of your fans and regular customers from the beginning. Today I had a strawberry cheesecake slice at your Dhanmondi outlet. The slice was stale, dry, rubbery and was containing smell of hot kitchen food. Usually cheesecake just melts in mouth after taking, but today I literally had to chew it to break into pieces like other foods to soften it. Please take care of these problems.",3,,389,Positive
"Some of your foods are very good and some of your foods should be improved. The mushroom, bean and sausage in your breakfast should be improved in taste. Service and food taste of your Dhanmondi branch is poor. They always forget to serve butter or other items with breakfast. I love your chicken Picasso and Momo but in your Dhanmondi branch I don't find these items tasty. Ofcourse this is happening with coffee also. �",3,,423,Positive
"Gloria Jean's Coffees I Like. Gulshan -1, Bangladesh.",5,,53,Positive
As a customer I am quite satisfied with their foods and drinks. Keep Upgrading.,4,,79,Positive
"Bought a cup of Drip coffee today. Spilled the whole cup (table was a bit wobly but I did press on it) but the staff cleaned up the mess in less than 5 minutes and even gave me a replacement coffee for free. Thank to staff here!! You just got yourself a customer for life, thank you :)",5,,285,Positive
Not as good as it once was. There are much better options all around. They should revamp the place.,3,,99,Positive
"Great Test. Nice people, good service and clean also",5,,52,Positive
This place is one of my favourite coffee place..,4,,48,Positive
Great ambiance and ever smiling staff very supportive always eager to hear more about creative suggestions.....,4,,111,Positive
"One of the Best place for coffiee, I like their@ services.",5,,58,Positive
I am love it hhjjjjjjjnnnnnjjnnnnnnnmkkkkkkkkkkkggn,5,,51,Positive
Always best for coffee and foods. stuffs behaves are good. I'm fully satisfied.,5,,79,Positive
"অনেক তিতা,অনেক তিতা,অনেক তিতা,অনেক তিতা,অনেক তিতা,অনেক তিতা,",3,,156,Positive
I love the environment of Gloria..I am regular customer of this coffee house..,5,,78,Positive
Good taste of coffee with reasonable price. But other snacks are very expensive. A cozy place for Chit Chat.,4,,108,Positive
Near my house it is a regular hang out for the young ones. Staffs are friendly and attentive. Neat and clean the food is good.. I will recommend highly.,5,,152,Positive
