Review Text,Review,Recommends,Review Length,Review Type
"Me and my wife went there on Baishakhi afternoon to take there Favorite meal (tk 499) meal platter during odd time. The platter was offered from 4.30 pm to 6.30 pm and we delayed our lunch just to have a taste of it. We thought to take the alternate options in our two platters so that we could have a chance to taste all the options. But when we went to order, the parser refused to give alternate options and replied that they do not take order for single platter. Even he repli...ed that if we ordered for single platter than they would refuse to serve so but it was not mentioned in anywhere in their flyer. The attitude of the parser was unfriendly. However we placed order. Then the manager came and roughly asked whats my problem. When i explained to him the issue, he became somewhat soft and said sorry. The food came. The rice and spaghetti became normal temperature and did not taste well. The mongolian beef and wrapped shrimp was good. Chicken mushroom was average. The special kulfi was good but not that much special... Overall FOOD was different, taste would be better if served hot, has areas of improvement.. Restaurant atmosphere and cleanliness was better.. But SERVICE is poor, promotional offers should be carefully designed, and the servers and managers should learn how to stay polite when they are in the wrong side of any debate... However I will go there/order online another day to get the taste of other items...",2,,1441,Negative
The worst food I ever had. I will never go there again and I suggest no one should.,1,,83,Negative
Sue the chef...worst food ever,1,,30,Negative
sorry to say had a bad experience...food was cold and disgusting....never going there again,1,,91,Negative
"Except for the beef noodle, the wings and prawns were trash compared to their previous quality",1,,94,Negative
Ordered the PLATTER-B worth of 1300 for 2 person.. And here's what i think 1) Rock-hard beef. I know it was supposed to be dry but it's definitely not supposed to be harder than my teeth. 2) The szechuan prawn supposed to have an spicy red saucy texture. But here it's full of red grease. Looks like it came out of an old truck's engine. 3) The chicken with mushroom was okay but full of onions. Onions everywhere. 4) The dough of the dumpling was crunchy and brown. It was more like shingara. 5) The noodle was greasy and over-spicy 6) And that one star is for the fried rice which was decent.,1,,594,Negative
foods are too spicy & oily and overpriced too. some waiters have problems with their attitude.,1,,94,Negative
"Today me and my wife went there to have iftar and taste their Hakka food. All the seats were empty at 5:30 pm,still they said all seats were booked after hearing that we were only two persons.So, it is clear that if we were more than two, then all the booked seats would have been empty....... If u can't make arrangement for couples then hang a sign mentioning that ""no couples seats available""",1,,395,Negative
Went there yesterday.... Faltu food quality... rice er modde chul.. seriously.. ykkkk.. tu... totally money nd time loss...,1,,123,Negative
"I have tried out their lunch boxes worth 300 tk which comes with rice /noodles & 2 items. The rice named egg fried but I doubt they even used a full egg for the whole meal as I ordered 11 boxes! Dry chilli beef was chewy, worsted was the chicken with cashew nut, sweet & too salty, the said it a 'Lunch' box but the quantity of rice was enough for my seven year old nephew only. Too poor food for the price!",2,,407,Negative
Worst food I ever had in my life!! Guie over sweetend corn soup.. Yaak.. Chicken lollipop batter not fried .. Egg fried rice fu of vegi & dry.. Chicken Hunan umh!! Sweet too much & dried chunk ginger!! Stair fried prawn!!! Why soo dry and vegi not sautéed at all!! When notified Abt half done lollipop & supper sweet corn soup !! They keep utter this is way original Hakka cook!! My shit!! Why why why so wrongly picked restaurant !!! Top on that numourus Mosquitos !! Leap year celebration end up!!! like throw up !!,1,,518,Negative
"31 December2015, I think something mistake about to guest service from service persons & kitchen. Foods not proper cook & tasty ,Not warm & well decorated. Service person’s concentration not properly to guest. Not Clean Table swiftly after finish foods. Price not reasonable by service. But Mr.Owner is caring to guest service properly. ... Hope will be better service by reasonable price Foods ,Quality, Quantity & Decoration. Good Luck & Thank you Mr.Navid.",1,,461,Negative
Too much spicy food.... There is only black pepper in the dishes.. I am not satisfied at all.... :/,1,,99,Negative
Went there yesterday... ordered mega platter for 2. Except the prawn warps nd yogurt delight each nd every dish was.. over cooked..tasteless. We were really disappointed . Also about the service.. the behavior of the waiter was annoying.. not well mannered.,1,,257,Negative
হতাশ :( :(,1,,18,Negative
Food was below expectation.... So spicy and ordinary...really disappionted,2,,74,Negative
"The interior of the restaurant was not attractive, food was good but not excellent, waiters should be more polite, some of them were rude. Food was overpriced, and I found HAIR in the food. However, could not notify them ,since I was in hurry.",2,,243,Negative
"Went to Hakka Dhaka at Banani yesterday and had to say , the service and the behavior of the man in charge was not good . Went there at noon and maybe they were busy about Iftar services , but as I with my friends went there , the man In charge acted like we are not welcome there at all . never had to experience such bad service like that in other restaurants !",1,,363,Negative
food is not good at all !!!................ .......,1,,51,Negative
Worst food & unnecessarily expensive with too poor quantity ... Just yakk!!!,1,,76,Negative
"Hearing all the high praise, today we booked a table at 9:15 pm and the receiver warmly confirmed the availability. Once we reached on time there was no free table and we were asked to wait. After sometime we left, till now didn't get a call. Food may be great, perhaps need to work on service.",1,,294,Negative
"The worst food ever tasted. I've eaten Hakka cuisine in so many far eastern countries. .....this one has burnt my lips, tongue, throat and stomach.",1,,147,Negative
Food too sweet and spicy.,1,,25,Negative
"Food test is very bad, if that food would have been in a small restaurant no body said good words about that but as it has a fancy name that's why (may b) people say many many good words. it is the most worst food they serve, total bill was 1272 tk.",1,,249,Negative
"Nice place for taking photos. A lot of em. BUT, this place is small. REALLY small. Not an ideal place to go there with your gang. I went there yesterday. For some strange reason, EVERYTHING was salty. and they even refused to change the food when we complained about it. not very professional attitude from them.",,FALSE,312,Negative
